scenario,run,algorithm,fe,objective
S2,0,RFOTO-ABC,14,0.2141887986603751
S2,0,RFOTO-ABC,19,0.2141887986603751
S2,0,RFOTO-ABC,24,0.2141887986603751
S2,0,RFOTO-ABC,29,0.210918931353917
S2,0,RFOTO-ABC,34,0.210918931353917
S2,0,RFOTO-ABC,39,0.210918931353917
S2,0,RFOTO-ABC,44,0.210918931353917
S2,0,RFOTO-ABC,49,0.210918931353917
S2,0,RFOTO-ABC,54,0.210918931353917
S2,0,RFOTO-ABC,59,0.210918931353917
S2,0,RFOTO-ABC,64,0.210918931353917
S2,0,RFOTO-ABC,69,0.210918931353917
S2,0,RFOTO-ABC,74,0.210918931353917
S2,0,RFOTO-ABC,79,0.210918931353917
S2,0,RFOTO-ABC,84,0.210918931353917
S2,0,RFOTO-ABC,89,0.210918931353917
S2,0,RFOTO-ABC,94,0.210918931353917
S2,0,RFOTO-ABC,99,0.210918931353917
S2,0,RFOTO-ABC,104,0.210918931353917
S2,0,RFOTO-ABC,109,0.210918931353917
S2,0,RFOTO-ABC,114,0.210918931353917
S2,0,RFOTO-ABC,119,0.210918931353917
S2,0,RFOTO-ABC,124,0.210918931353917
S2,0,RFOTO-ABC,129,0.210918931353917
S2,0,RFOTO-ABC,134,0.210918931353917
S2,0,RFOTO-ABC,139,0.210918931353917
S2,0,RFOTO-ABC,144,0.21085878308642705
S2,0,RFOTO-ABC,149,0.21085878308642705
S2,0,RFOTO-ABC,154,0.21085878308642705
S2,0,RFOTO-ABC,159,0.21085878308642705
S2,0,RFOTO-ABC,164,0.21085878308642705
S2,0,RFOTO-ABC,169,0.21085878308642705
S2,0,RFOTO-ABC,174,0.21085878308642705
S2,0,RFOTO-ABC,179,0.21085878308642705
S2,0,RFOTO-ABC,184,0.21085878308642705
S2,0,RFOTO-ABC,189,0.21085878308642705
S2,0,RFOTO-ABC,194,0.21085878308642705
S2,0,RFOTO-ABC,199,0.21085878308642705
S2,0,RFOTO-ABC,204,0.21085878308642705
S2,0,RFOTO-ABC,209,0.21085878308642705
S2,0,RFOTO-ABC,214,0.21085878308642705
S2,0,RFOTO-ABC,219,0.21085878308642705
S2,0,RFOTO-ABC,224,0.21085878308642705
S2,0,RFOTO-ABC,229,0.21085878308642705
S2,0,RFOTO-ABC,234,0.21085878308642705
S2,0,RFOTO-ABC,239,0.21085878308642705
S2,0,RFOTO-ABC,244,0.21085878308642705
S2,0,RFOTO-ABC,249,0.21085878308642705
S2,0,RFOTO-ABC,254,0.21085878308642705
S2,0,RFOTO-ABC,259,0.21085878308642705
S2,0,RFOTO-ABC,264,0.21085878308642705
S2,0,RFOTO-ABC,269,0.21085878308642705
S2,0,RFOTO-ABC,274,0.21085878308642705
S2,0,RFOTO-ABC,279,0.21085878308642705
S2,0,RFOTO-ABC,284,0.21085878308642705
S2,0,RFOTO-ABC,289,0.21085878308642705
S2,0,RFOTO-ABC,294,0.21085878308642705
S2,0,RFOTO-ABC,299,0.21085878308642705
S2,0,RFOTO-ABC,304,0.21085878308642705
S2,0,RFOTO-ABC,309,0.21085878308642705
S2,0,RFOTO-ABC,314,0.21085878308642705
S2,0,RFOTO-ABC,319,0.21085878308642705
S2,0,Standard-ABC,14,0.6324799634260583
S2,0,Standard-ABC,19,0.6324799634260583
S2,0,Standard-ABC,24,0.6288775551201127
S2,0,Standard-ABC,29,0.6288775551201127
S2,0,Standard-ABC,34,0.6288775551201127
S2,0,Standard-ABC,39,0.6288775551201127
S2,0,Standard-ABC,44,0.6288775551201127
S2,0,Standard-ABC,49,0.6288775551201127
S2,0,Standard-ABC,54,0.6288775551201127
S2,0,Standard-ABC,59,0.6288775551201127
S2,0,Standard-ABC,64,0.6288775551201127
S2,0,Standard-ABC,69,0.6288775551201127
S2,0,Standard-ABC,74,0.6288775551201127
S2,0,Standard-ABC,79,0.6288775551201127
S2,0,Standard-ABC,84,0.6288775551201127
S2,0,Standard-ABC,89,0.6288775551201127
S2,0,Standard-ABC,94,0.5975660194209222
S2,0,Standard-ABC,99,0.5975660194209222
S2,0,Standard-ABC,104,0.5975660194209222
S2,0,Standard-ABC,109,0.5975660194209222
S2,0,Standard-ABC,114,0.5975660194209222
S2,0,Standard-ABC,119,0.5975660194209222
S2,0,Standard-ABC,124,0.5975660194209222
S2,0,Standard-ABC,129,0.5975660194209222
S2,0,Standard-ABC,134,0.5975660194209222
S2,0,Standard-ABC,139,0.5975660194209222
S2,0,Standard-ABC,144,0.5975660194209222
S2,0,Standard-ABC,149,0.5975660194209222
S2,0,Standard-ABC,154,0.5975660194209222
S2,0,Standard-ABC,159,0.5975660194209222
S2,0,Standard-ABC,164,0.5903710664834037
S2,0,Standard-ABC,169,0.5903710664834037
S2,0,Standard-ABC,174,0.5903710664834037
S2,0,Standard-ABC,179,0.5903710664834037
S2,0,Standard-ABC,184,0.5903710664834037
S2,0,Standard-ABC,189,0.5658222024105377
S2,0,Standard-ABC,194,0.5658222024105377
S2,0,Standard-ABC,199,0.5658222024105377
S2,0,Standard-ABC,204,0.5658222024105377
S2,0,Standard-ABC,209,0.5658222024105377
S2,0,Standard-ABC,214,0.5658222024105377
S2,0,Standard-ABC,219,0.5658222024105377
S2,0,Standard-ABC,224,0.5658222024105377
S2,0,Standard-ABC,229,0.5658222024105377
S2,0,Standard-ABC,234,0.5658222024105377
S2,0,Standard-ABC,239,0.5658222024105377
S2,0,Standard-ABC,244,0.5658222024105377
S2,0,Standard-ABC,249,0.5658222024105377
S2,0,Standard-ABC,254,0.5658222024105377
S2,0,Standard-ABC,259,0.5658222024105377
S2,0,Standard-ABC,264,0.5658222024105377
S2,0,Standard-ABC,269,0.5658222024105377
S2,0,Standard-ABC,274,0.5658222024105377
S2,0,Standard-ABC,279,0.5658222024105377
S2,0,Standard-ABC,284,0.5658222024105377
S2,0,Standard-ABC,289,0.5658222024105377
S2,0,Standard-ABC,294,0.5655778121257092
S2,0,Standard-ABC,299,0.5655778121257092
S2,0,Standard-ABC,304,0.5655778121257092
S2,0,Standard-ABC,309,0.5482276218043395
S2,0,Standard-ABC,314,0.5482276218043395
S2,0,Standard-ABC,319,0.5200254504303006
S2,0,GA,14,0.5765755729279138
S2,0,GA,19,0.5765755729279138
S2,0,GA,24,0.5765755729279138
S2,0,GA,29,0.5765755729279138
S2,0,GA,34,0.5606113411260397
S2,0,GA,39,0.5606113411260397
S2,0,GA,44,0.5061315360300299
S2,0,GA,49,0.5061315360300299
S2,0,GA,54,0.5061315360300299
S2,0,GA,59,0.5061315360300299
S2,0,GA,64,0.5061315360300299
S2,0,GA,69,0.5061315360300299
S2,0,GA,74,0.5029389842778543
S2,0,GA,79,0.5029389842778543
S2,0,GA,84,0.5008688242361237
S2,0,GA,89,0.4947746911261649
S2,0,GA,94,0.4947746911261649
S2,0,GA,99,0.4947746911261649
S2,0,GA,104,0.4947746911261649
S2,0,GA,109,0.4947746911261649
S2,0,GA,114,0.4947746911261649
S2,0,GA,119,0.4732945809461961
S2,0,GA,124,0.4732945809461961
S2,0,GA,129,0.4732945809461961
S2,0,GA,134,0.4682056395679658
S2,0,GA,139,0.4682056395679658
S2,0,GA,144,0.4682056395679658
S2,0,GA,149,0.4682056395679658
S2,0,GA,154,0.43087279319980676
S2,0,GA,159,0.43087279319980676
S2,0,GA,164,0.43087279319980676
S2,0,GA,169,0.43087279319980676
S2,0,GA,174,0.43087279319980676
S2,0,GA,179,0.43087279319980676
S2,0,GA,184,0.43087279319980676
S2,0,GA,189,0.43087279319980676
S2,0,GA,194,0.43087279319980676
S2,0,GA,199,0.42825148528450513
S2,0,GA,204,0.42825148528450513
S2,0,GA,209,0.42485901097852397
S2,0,GA,214,0.42453291676604465
S2,0,GA,219,0.42453291676604465
S2,0,GA,224,0.41361785215522373
S2,0,GA,229,0.40535003785447005
S2,0,GA,234,0.40535003785447005
S2,0,GA,239,0.40535003785447005
S2,0,GA,244,0.40535003785447005
S2,0,GA,249,0.40535003785447005
S2,0,GA,254,0.40535003785447005
S2,0,GA,259,0.3928083162762349
S2,0,GA,264,0.3928083162762349
S2,0,GA,269,0.3928083162762349
S2,0,GA,274,0.3880304711071944
S2,0,GA,279,0.3880304711071944
S2,0,GA,284,0.3880304711071944
S2,0,GA,289,0.3793005523907802
S2,0,GA,294,0.3793005523907802
S2,0,GA,299,0.3793005523907802
S2,0,GA,304,0.3793005523907802
S2,0,GA,309,0.3793005523907802
S2,0,GA,314,0.3793005523907802
S2,0,GA,319,0.3793005523907802
S2,0,PSO,14,1.8347616679493066
S2,0,PSO,19,1.8347616679493066
S2,0,PSO,24,1.8347616679493066
S2,0,PSO,29,1.8347616679493066
S2,0,PSO,34,1.797071091091171
S2,0,PSO,39,1.7586130403700662
S2,0,PSO,44,1.7586130403700662
S2,0,PSO,49,1.7586130403700662
S2,0,PSO,54,1.7586130403700662
S2,0,PSO,59,1.7586130403700662
S2,0,PSO,64,1.7586130403700662
S2,0,PSO,69,1.3291832020705499
S2,0,PSO,74,1.3291832020705499
S2,0,PSO,79,1.3291832020705499
S2,0,PSO,84,1.3291832020705499
S2,0,PSO,89,1.3291832020705499
S2,0,PSO,94,1.3291832020705499
S2,0,PSO,99,0.9839165383072567
S2,0,PSO,104,0.9839165383072567
S2,0,PSO,109,0.9839165383072567
S2,0,PSO,114,0.9839165383072567
S2,0,PSO,119,0.9839165383072567
S2,0,PSO,124,0.9839165383072567
S2,0,PSO,129,0.9839165383072567
S2,0,PSO,134,0.9839165383072567
S2,0,PSO,139,0.9839165383072567
S2,0,PSO,144,0.8980605320808565
S2,0,PSO,149,0.8980605320808565
S2,0,PSO,154,0.8980605320808565
S2,0,PSO,159,0.8980605320808565
S2,0,PSO,164,0.8980605320808565
S2,0,PSO,169,0.8980605320808565
S2,0,PSO,174,0.8980605320808565
S2,0,PSO,179,0.8980605320808565
S2,0,PSO,184,0.8980605320808565
S2,0,PSO,189,0.8980605320808565
S2,0,PSO,194,0.8980605320808565
S2,0,PSO,199,0.8980605320808565
S2,0,PSO,204,0.8980605320808565
S2,0,PSO,209,0.8980605320808565
S2,0,PSO,214,0.8980605320808565
S2,0,PSO,219,0.8745808053055187
S2,0,PSO,224,0.8745808053055187
S2,0,PSO,229,0.8577406018062057
S2,0,PSO,234,0.8577406018062057
S2,0,PSO,239,0.8577406018062057
S2,0,PSO,244,0.8289643001984692
S2,0,PSO,249,0.8258781968571262
S2,0,PSO,254,0.7034308583333466
S2,0,PSO,259,0.7034308583333466
S2,0,PSO,264,0.7034308583333466
S2,0,PSO,269,0.7034308583333466
S2,0,PSO,274,0.7034308583333466
S2,0,PSO,279,0.7034308583333466
S2,0,PSO,284,0.7034308583333466
S2,0,PSO,289,0.7034308583333466
S2,0,PSO,294,0.7034308583333466
S2,0,PSO,299,0.7034308583333466
S2,0,PSO,304,0.674112941321862
S2,0,PSO,309,0.674112941321862
S2,0,PSO,314,0.674112941321862
S2,0,PSO,319,0.674112941321862
S2,0,DE,14,1.5259420249691777
S2,0,DE,19,1.5259420249691777
S2,0,DE,24,1.5259420249691777
S2,0,DE,29,1.5259420249691777
S2,0,DE,34,1.5259420249691777
S2,0,DE,39,1.5259420249691777
S2,0,DE,44,1.5259420249691777
S2,0,DE,49,1.5259420249691777
S2,0,DE,54,1.3513761103361812
S2,0,DE,59,1.3513761103361812
S2,0,DE,64,1.3513761103361812
S2,0,DE,69,1.3513761103361812
S2,0,DE,74,1.3513761103361812
S2,0,DE,79,1.3513761103361812
S2,0,DE,84,1.3513761103361812
S2,0,DE,89,1.3513761103361812
S2,0,DE,94,1.3513761103361812
S2,0,DE,99,1.3513761103361812
S2,0,DE,104,1.3513761103361812
S2,0,DE,109,1.3513761103361812
S2,0,DE,114,1.3513761103361812
S2,0,DE,119,1.3513761103361812
S2,0,DE,124,1.3513761103361812
S2,0,DE,129,1.3513761103361812
S2,0,DE,134,1.3513761103361812
S2,0,DE,139,1.3513761103361812
S2,0,DE,144,1.3513761103361812
S2,0,DE,149,1.3513761103361812
S2,0,DE,154,1.3513761103361812
S2,0,DE,159,1.3513761103361812
S2,0,DE,164,1.3513761103361812
S2,0,DE,169,1.3513761103361812
S2,0,DE,174,1.3513761103361812
S2,0,DE,179,1.3513761103361812
S2,0,DE,184,1.3513761103361812
S2,0,DE,189,0.9673988914387597
S2,0,DE,194,0.9673988914387597
S2,0,DE,199,0.9673988914387597
S2,0,DE,204,0.9673988914387597
S2,0,DE,209,0.9673988914387597
S2,0,DE,214,0.9673988914387597
S2,0,DE,219,0.9673988914387597
S2,0,DE,224,0.9673988914387597
S2,0,DE,229,0.9673988914387597
S2,0,DE,234,0.9673988914387597
S2,0,DE,239,0.9673988914387597
S2,0,DE,244,0.9673988914387597
S2,0,DE,249,0.9673988914387597
S2,0,DE,254,0.9673988914387597
S2,0,DE,259,0.9673988914387597
S2,0,DE,264,0.9673988914387597
S2,0,DE,269,0.8581541522213998
S2,0,DE,274,0.8581541522213998
S2,0,DE,279,0.8581541522213998
S2,0,DE,284,0.8581541522213998
S2,0,DE,289,0.8581541522213998
S2,0,DE,294,0.8581541522213998
S2,0,DE,299,0.8581541522213998
S2,0,DE,304,0.8581541522213998
S2,0,DE,309,0.8581541522213998
S2,0,DE,314,0.8581541522213998
S2,0,DE,319,0.8581541522213998
S2,0,Gbest-ABC,16,0.2141887986603751
S2,0,Gbest-ABC,21,0.2141887986603751
S2,0,Gbest-ABC,26,0.2141887986603751
S2,0,Gbest-ABC,31,0.2141887986603751
S2,0,Gbest-ABC,36,0.2141887986603751
S2,0,Gbest-ABC,41,0.2141887986603751
S2,0,Gbest-ABC,46,0.2141887986603751
S2,0,Gbest-ABC,51,0.2141887986603751
S2,0,Gbest-ABC,56,0.2141887986603751
S2,0,Gbest-ABC,61,0.2141887986603751
S2,0,Gbest-ABC,66,0.2141887986603751
S2,0,Gbest-ABC,71,0.2141887986603751
S2,0,Gbest-ABC,76,0.2141887986603751
S2,0,Gbest-ABC,81,0.2141887986603751
S2,0,Gbest-ABC,86,0.2141887986603751
S2,0,Gbest-ABC,91,0.2141887986603751
S2,0,Gbest-ABC,96,0.2141887986603751
S2,0,Gbest-ABC,101,0.2141887986603751
S2,0,Gbest-ABC,106,0.2141887986603751
S2,0,Gbest-ABC,111,0.2141887986603751
S2,0,Gbest-ABC,116,0.2141887986603751
S2,0,Gbest-ABC,121,0.2141887986603751
S2,0,Gbest-ABC,126,0.2141887986603751
S2,0,Gbest-ABC,131,0.2141887986603751
S2,0,Gbest-ABC,136,0.2141887986603751
S2,0,Gbest-ABC,141,0.2141887986603751
S2,0,Gbest-ABC,146,0.2141887986603751
S2,0,Gbest-ABC,151,0.2141887986603751
S2,0,Gbest-ABC,156,0.2141887986603751
S2,0,Gbest-ABC,161,0.2141887986603751
S2,0,Gbest-ABC,166,0.2141887986603751
S2,0,Gbest-ABC,171,0.2141887986603751
S2,0,Gbest-ABC,176,0.2141887986603751
S2,0,Gbest-ABC,181,0.2141887986603751
S2,0,Gbest-ABC,186,0.2141887986603751
S2,0,Gbest-ABC,191,0.2141887986603751
S2,0,Gbest-ABC,196,0.2141887986603751
S2,0,Gbest-ABC,201,0.2141887986603751
S2,0,Gbest-ABC,206,0.2141887986603751
S2,0,Gbest-ABC,211,0.2141887986603751
S2,0,Gbest-ABC,216,0.2141887986603751
S2,0,Gbest-ABC,221,0.2141887986603751
S2,0,Gbest-ABC,226,0.2141887986603751
S2,0,Gbest-ABC,231,0.2141887986603751
S2,0,Gbest-ABC,236,0.2141887986603751
S2,0,Gbest-ABC,241,0.2141887986603751
S2,0,Gbest-ABC,246,0.2141887986603751
S2,0,Gbest-ABC,251,0.2141887986603751
S2,0,Gbest-ABC,256,0.2141887986603751
S2,0,Gbest-ABC,261,0.2141887986603751
S2,0,Gbest-ABC,266,0.2141887986603751
S2,0,Gbest-ABC,271,0.2141887986603751
S2,0,Gbest-ABC,276,0.2141887986603751
S2,0,Gbest-ABC,281,0.2141887986603751
S2,0,Gbest-ABC,286,0.2141887986603751
S2,0,Gbest-ABC,291,0.2141887986603751
S2,0,Gbest-ABC,296,0.2141887986603751
S2,0,Gbest-ABC,301,0.2141887986603751
S2,0,Gbest-ABC,306,0.2141887986603751
S2,0,Gbest-ABC,311,0.2141887986603751
S2,0,Gbest-ABC,316,0.2141887986603751
S2,0,MeABC,16,0.2141887986603751
S2,0,MeABC,21,0.2141887986603751
S2,0,MeABC,26,0.2141887986603751
S2,0,MeABC,31,0.2141887986603751
S2,0,MeABC,36,0.2141887986603751
S2,0,MeABC,41,0.2141887986603751
S2,0,MeABC,46,0.2141887986603751
S2,0,MeABC,51,0.2141887986603751
S2,0,MeABC,57,0.2141887986603751
S2,0,MeABC,62,0.2141887986603751
S2,0,MeABC,67,0.2141887986603751
S2,0,MeABC,73,0.2141887986603751
S2,0,MeABC,78,0.2141887986603751
S2,0,MeABC,83,0.2141887986603751
S2,0,MeABC,89,0.2141887986603751
S2,0,MeABC,94,0.2141887986603751
S2,0,MeABC,99,0.2141887986603751
S2,0,MeABC,105,0.2141887986603751
S2,0,MeABC,110,0.2141887986603751
S2,0,MeABC,115,0.2141887986603751
S2,0,MeABC,121,0.2141887986603751
S2,0,MeABC,126,0.2141887986603751
S2,0,MeABC,131,0.2141887986603751
S2,0,MeABC,137,0.2141887986603751
S2,0,MeABC,142,0.2141887986603751
S2,0,MeABC,147,0.2141887986603751
S2,0,MeABC,153,0.2141887986603751
S2,0,MeABC,158,0.2141887986603751
S2,0,MeABC,163,0.2141887986603751
S2,0,MeABC,169,0.2141887986603751
S2,0,MeABC,174,0.2141887986603751
S2,0,MeABC,179,0.2141887986603751
S2,0,MeABC,185,0.2141887986603751
S2,0,MeABC,190,0.2141887986603751
S2,0,MeABC,195,0.2141887986603751
S2,0,MeABC,201,0.2141887986603751
S2,0,MeABC,206,0.2141887986603751
S2,0,MeABC,211,0.2141887986603751
S2,0,MeABC,217,0.2141887986603751
S2,0,MeABC,222,0.2141887986603751
S2,0,MeABC,227,0.2141887986603751
S2,0,MeABC,233,0.2141887986603751
S2,0,MeABC,238,0.2141887986603751
S2,0,MeABC,243,0.2141887986603751
S2,0,MeABC,249,0.2141887986603751
S2,0,MeABC,254,0.2141887986603751
S2,0,MeABC,259,0.2141887986603751
S2,0,MeABC,265,0.2141887986603751
S2,0,MeABC,270,0.2141887986603751
S2,0,MeABC,275,0.2141887986603751
S2,0,MeABC,281,0.2141887986603751
S2,0,MeABC,286,0.2141887986603751
S2,0,MeABC,291,0.2141887986603751
S2,0,MeABC,297,0.2141887986603751
S2,0,MeABC,302,0.2141887986603751
S2,0,MeABC,307,0.2141887986603751
S2,0,MeABC,313,0.2141887986603751
S2,0,MeABC,318,0.2141887986603751
S2,0,JADE,20,0.2141887986603751
S2,0,JADE,25,0.2141887986603751
S2,0,JADE,30,0.2141887986603751
S2,0,JADE,35,0.2141887986603751
S2,0,JADE,40,0.2141887986603751
S2,0,JADE,45,0.2141887986603751
S2,0,JADE,50,0.2141887986603751
S2,0,JADE,55,0.2141887986603751
S2,0,JADE,60,0.2141887986603751
S2,0,JADE,65,0.2141887986603751
S2,0,JADE,70,0.2141887986603751
S2,0,JADE,75,0.2141887986603751
S2,0,JADE,80,0.2141887986603751
S2,0,JADE,85,0.2141887986603751
S2,0,JADE,90,0.2141887986603751
S2,0,JADE,95,0.2141887986603751
S2,0,JADE,100,0.2141887986603751
S2,0,JADE,105,0.2141887986603751
S2,0,JADE,110,0.2141887986603751
S2,0,JADE,115,0.2141887986603751
S2,0,JADE,120,0.2141887986603751
S2,0,JADE,125,0.2141887986603751
S2,0,JADE,130,0.2141887986603751
S2,0,JADE,135,0.2141887986603751
S2,0,JADE,140,0.2141887986603751
S2,0,JADE,145,0.2141887986603751
S2,0,JADE,150,0.2141887986603751
S2,0,JADE,155,0.2141887986603751
S2,0,JADE,160,0.2141887986603751
S2,0,JADE,165,0.2141887986603751
S2,0,JADE,170,0.2141887986603751
S2,0,JADE,175,0.2141887986603751
S2,0,JADE,180,0.2141887986603751
S2,0,JADE,185,0.2141887986603751
S2,0,JADE,190,0.2141887986603751
S2,0,JADE,195,0.2141887986603751
S2,0,JADE,200,0.2141887986603751
S2,0,JADE,205,0.2141887986603751
S2,0,JADE,210,0.2141887986603751
S2,0,JADE,215,0.2141887986603751
S2,0,JADE,220,0.2141887986603751
S2,0,JADE,225,0.2141887986603751
S2,0,JADE,230,0.2141887986603751
S2,0,JADE,235,0.2141887986603751
S2,0,JADE,240,0.2141887986603751
S2,0,JADE,245,0.2141887986603751
S2,0,JADE,250,0.2141887986603751
S2,0,JADE,255,0.2141887986603751
S2,0,JADE,260,0.2141887986603751
S2,0,JADE,265,0.2141887986603751
S2,0,JADE,270,0.2141887986603751
S2,0,JADE,275,0.2141887986603751
S2,0,JADE,280,0.2141887986603751
S2,0,JADE,285,0.2141887986603751
S2,0,JADE,290,0.2141887986603751
S2,0,JADE,295,0.2141887986603751
S2,0,JADE,300,0.2141887986603751
S2,0,JADE,305,0.2141887986603751
S2,0,JADE,310,0.2141887986603751
S2,0,JADE,315,0.2141887986603751
S2,0,JADE,320,0.2141887986603751
S2,0,LSHADE-lite,24,0.2141887986603751
S2,0,LSHADE-lite,29,0.2141887986603751
S2,0,LSHADE-lite,34,0.2141887986603751
S2,0,LSHADE-lite,39,0.2141887986603751
S2,0,LSHADE-lite,44,0.2141887986603751
S2,0,LSHADE-lite,49,0.2141887986603751
S2,0,LSHADE-lite,54,0.2141887986603751
S2,0,LSHADE-lite,59,0.2141887986603751
S2,0,LSHADE-lite,64,0.2141887986603751
S2,0,LSHADE-lite,69,0.2141887986603751
S2,0,LSHADE-lite,74,0.2141887986603751
S2,0,LSHADE-lite,79,0.2141887986603751
S2,0,LSHADE-lite,84,0.2141887986603751
S2,0,LSHADE-lite,89,0.2141887986603751
S2,0,LSHADE-lite,94,0.2141887986603751
S2,0,LSHADE-lite,99,0.2141887986603751
S2,0,LSHADE-lite,104,0.2141887986603751
S2,0,LSHADE-lite,109,0.2141887986603751
S2,0,LSHADE-lite,114,0.2141887986603751
S2,0,LSHADE-lite,119,0.2141887986603751
S2,0,LSHADE-lite,124,0.2141887986603751
S2,0,LSHADE-lite,129,0.2141887986603751
S2,0,LSHADE-lite,134,0.2141887986603751
S2,0,LSHADE-lite,139,0.2141887986603751
S2,0,LSHADE-lite,144,0.2141887986603751
S2,0,LSHADE-lite,149,0.2141887986603751
S2,0,LSHADE-lite,154,0.2141887986603751
S2,0,LSHADE-lite,159,0.2141887986603751
S2,0,LSHADE-lite,164,0.2141887986603751
S2,0,LSHADE-lite,169,0.2141887986603751
S2,0,LSHADE-lite,174,0.2141887986603751
S2,0,LSHADE-lite,179,0.2141887986603751
S2,0,LSHADE-lite,184,0.2141887986603751
S2,0,LSHADE-lite,189,0.2141887986603751
S2,0,LSHADE-lite,194,0.2141887986603751
S2,0,LSHADE-lite,199,0.2141887986603751
S2,0,LSHADE-lite,204,0.2141887986603751
S2,0,LSHADE-lite,209,0.2141887986603751
S2,0,LSHADE-lite,214,0.2141887986603751
S2,0,LSHADE-lite,219,0.2141887986603751
S2,0,LSHADE-lite,224,0.2141887986603751
S2,0,LSHADE-lite,229,0.2141887986603751
S2,0,LSHADE-lite,234,0.2141887986603751
S2,0,LSHADE-lite,239,0.2141887986603751
S2,0,LSHADE-lite,244,0.2141887986603751
S2,0,LSHADE-lite,249,0.2141887986603751
S2,0,LSHADE-lite,254,0.2141887986603751
S2,0,LSHADE-lite,259,0.2141887986603751
S2,0,LSHADE-lite,264,0.2141887986603751
S2,0,LSHADE-lite,269,0.2141887986603751
S2,0,LSHADE-lite,274,0.2141887986603751
S2,0,LSHADE-lite,279,0.2141887986603751
S2,0,LSHADE-lite,284,0.2141887986603751
S2,0,LSHADE-lite,289,0.2141887986603751
S2,0,LSHADE-lite,294,0.2141887986603751
S2,0,LSHADE-lite,299,0.2141887986603751
S2,0,LSHADE-lite,304,0.2141887986603751
S2,0,LSHADE-lite,309,0.2141887986603751
S2,0,LSHADE-lite,314,0.2141887986603751
S2,0,LSHADE-lite,319,0.2141887986603751
S2,0,CMAES-lite,1,0.2141887986603751
S2,0,CMAES-lite,6,0.2141887986603751
S2,0,CMAES-lite,11,0.2141887986603751
S2,0,CMAES-lite,16,0.2141887986603751
S2,0,CMAES-lite,21,0.2141887986603751
S2,0,CMAES-lite,26,0.2141887986603751
S2,0,CMAES-lite,31,0.2141887986603751
S2,0,CMAES-lite,36,0.2141887986603751
S2,0,CMAES-lite,41,0.2141887986603751
S2,0,CMAES-lite,46,0.2141887986603751
S2,0,CMAES-lite,51,0.2141887986603751
S2,0,CMAES-lite,56,0.2141887986603751
S2,0,CMAES-lite,61,0.2141887986603751
S2,0,CMAES-lite,66,0.2141887986603751
S2,0,CMAES-lite,71,0.2141887986603751
S2,0,CMAES-lite,76,0.2141887986603751
S2,0,CMAES-lite,81,0.2141887986603751
S2,0,CMAES-lite,86,0.2141887986603751
S2,0,CMAES-lite,91,0.2141887986603751
S2,0,CMAES-lite,96,0.2141887986603751
S2,0,CMAES-lite,101,0.2141887986603751
S2,0,CMAES-lite,106,0.2141887986603751
S2,0,CMAES-lite,111,0.2141887986603751
S2,0,CMAES-lite,116,0.2141887986603751
S2,0,CMAES-lite,121,0.2141887986603751
S2,0,CMAES-lite,126,0.2141887986603751
S2,0,CMAES-lite,131,0.2141887986603751
S2,0,CMAES-lite,136,0.2141887986603751
S2,0,CMAES-lite,141,0.2141887986603751
S2,0,CMAES-lite,146,0.2141887986603751
S2,0,CMAES-lite,151,0.2141887986603751
S2,0,CMAES-lite,156,0.2141887986603751
S2,0,CMAES-lite,161,0.2141887986603751
S2,0,CMAES-lite,166,0.2141887986603751
S2,0,CMAES-lite,171,0.2141887986603751
S2,0,CMAES-lite,176,0.2141887986603751
S2,0,CMAES-lite,181,0.2141887986603751
S2,0,CMAES-lite,186,0.2141887986603751
S2,0,CMAES-lite,191,0.2141887986603751
S2,0,CMAES-lite,196,0.2141887986603751
S2,0,CMAES-lite,201,0.2141887986603751
S2,0,CMAES-lite,206,0.2141887986603751
S2,0,CMAES-lite,211,0.2141887986603751
S2,0,CMAES-lite,216,0.2141887986603751
S2,0,CMAES-lite,221,0.2141887986603751
S2,0,CMAES-lite,226,0.2141887986603751
S2,0,CMAES-lite,231,0.2141887986603751
S2,0,CMAES-lite,236,0.2141887986603751
S2,0,CMAES-lite,241,0.2141887986603751
S2,0,CMAES-lite,246,0.2141887986603751
S2,0,CMAES-lite,251,0.2141887986603751
S2,0,CMAES-lite,256,0.2141887986603751
S2,0,CMAES-lite,261,0.2141887986603751
S2,0,CMAES-lite,266,0.2141887986603751
S2,0,CMAES-lite,271,0.2141887986603751
S2,0,CMAES-lite,276,0.2141887986603751
S2,0,CMAES-lite,281,0.2141887986603751
S2,0,CMAES-lite,286,0.2141887986603751
S2,0,CMAES-lite,291,0.2141887986603751
S2,0,CMAES-lite,296,0.2141887986603751
S2,0,CMAES-lite,301,0.2141887986603751
S2,0,CMAES-lite,306,0.2141887986603751
S2,0,CMAES-lite,311,0.2141887986603751
S2,0,CMAES-lite,316,0.2141887986603751
S2,0,GWO,18,0.2141887986603751
S2,0,GWO,23,0.2141887986603751
S2,0,GWO,28,0.2141887986603751
S2,0,GWO,33,0.2141887986603751
S2,0,GWO,38,0.2141887986603751
S2,0,GWO,43,0.2141887986603751
S2,0,GWO,48,0.2141887986603751
S2,0,GWO,53,0.2141887986603751
S2,0,GWO,58,0.2141887986603751
S2,0,GWO,63,0.2141887986603751
S2,0,GWO,68,0.2141887986603751
S2,0,GWO,73,0.2141887986603751
S2,0,GWO,78,0.2141887986603751
S2,0,GWO,83,0.2141887986603751
S2,0,GWO,88,0.2141887986603751
